x,y,yerr
1,1.35,0.177410143381
2,1.57575757576,0.204264678223
3,1.32142857143,0.115625414955
4,1.11111111111,0.0616333551361
5,1.61904761905,0.200904981997
6,3.17647058824,0.471506457114
7,6.29411764706,1.59909143754
8,3.66666666667,0.766356044735
9,4.30769230769,0.737151615973
10,2.69230769231,0.429439339088
11,13.4615384615,3.6190652296
12,3.9,0.862167810425
13,10.0,2.07549808665
